id,keywords,pub_date,web_url,document_type,news_desk,section_name,subsection_name,type_of_material
nyt://article/7839f04a-a99c-5be8-9e5a-ffc571d4c949,"[('persons', 'Cooper, Leon (1919-2017)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'World War II (1939-45)'), ('organizations', 'United States Marine Corps'), ('glocations', 'Tarawa (Kiribati)')]",2017-12-01T23:47:55+0000,https://www.nytimes.com/2017/12/01/obituaries/leon-cooper-dead-tarawa-veteran-and-advocate-for-return-of-remains.html,article,National,Obituaries,,Obituary (Obit)
nyt://article/35a29e73-74fd-5794-96d1-75ec28607f39,"[('persons', 'Doroshow, Jack (Flawless Sabrina)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Transvestism'), ('subject', 'Homosexuality and Bisexuality'), ('subject', 'Transgender and Transsexuals'), ('subject', 'Contests and Prizes')]",2017-11-30T22:38:27+0000,https://www.nytimes.com/2017/11/30/obituaries/jack-doroshow-drag-pageant-impresario-dies-at-78.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/02ef33f6-e170-55da-9c50-81e25676ce5f,"[('persons', 'Nabors, Jim'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Actors and Actresses'), ('subject', 'Television'), ('subject', 'Music'), ('creative_works', 'The Andy Griffith Show (TV Program)'), ('creative_works', 'Gomer Pyle, USMC (TV Program)')]",2017-11-30T18:32:48+0000,https://www.nytimes.com/2017/11/30/obituaries/jim-nabors-87-tvs-gomer-pyle-is-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/02838639-c919-5a23-922c-0f3da83f93bc,"[('persons', 'Fodor, Jerry A (1935-2017)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Philosophy'), ('subject', 'Psychology and Psychologists'), ('subject', 'Language and Languages'), ('subject', 'Evolution (Biology)'), ('subject', 'Artificial Intelligence')]",2017-11-30T21:25:13+0000,https://www.nytimes.com/2017/11/30/obituaries/jerry-a-fodor-dead-philosopher-of-the-mind.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/b7fd7488-692b-59f7-8101-e1229ca2041c,"[('persons', 'Watson, W Marvin'), ('persons', 'Johnson, Lyndon Baines'), ('subject', 'United States Politics and Government'), ('subject', 'Deaths (Obituaries)')]",2017-11-29T23:15:33+0000,https://www.nytimes.com/2017/11/29/obituaries/w-marvin-watson-johnsons-unofficial-chief-of-staff-dies-at-93.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/0dd1a0fc-8514-5877-806e-d3a4a80e2b0c,"[('persons', 'Hart, Armando (1930-2017)'), ('glocations', 'Cuba'), ('subject', 'Education'), ('subject', 'Deaths (Obituaries)')]",2017-11-29T20:12:30+0000,https://www.nytimes.com/2017/11/29/obituaries/armando-hart-who-revolutionized-cuban-schools-dies-at-87.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/bcabb5fa-56fb-550a-9ca7-7df1629db680,"[('persons', 'Osse, Reggie (Combat Jack) (1964-2017)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Rap and Hip-Hop'), ('subject', 'Podcasts')]",2017-12-21T20:03:23+0000,https://www.nytimes.com/2017/12/21/obituaries/combat-jack-dead-reggie-osse.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/7e11fed1-139c-5ce8-b463-bb016ff88173,"[('persons', 'Pregerson, Harry'), ('subject', 'Courts and the Judiciary'), ('subject', 'Deaths (Obituaries)')]",2017-11-29T15:47:02+0000,https://www.nytimes.com/2017/11/29/obituaries/harry-pregerson-dead-ninth-circuit-judge-guided-by-conscience.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/3182935b-49b8-561d-bca2-72ff7260bc0b,"[('persons', 'Neblett, Carol'), ('subject', 'Opera'), ('subject', 'Deaths (Obituaries)')]",2017-11-28T22:54:14+0000,https://www.nytimes.com/2017/11/28/obituaries/carol-neblett-dead-soprano-at-the-met-and-city-opera.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/56f452c8-7731-527d-adb5-10fa024397a2,"[('persons', 'Shapiro, Kenneth R (1942-2017)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Comedy and Humor'), ('creative_works', 'The Groove Tube (Movie)'), ('subject', 'Movies')]",2017-11-29T18:47:32+0000,https://www.nytimes.com/2017/11/29/obituaries/ken-shapiro-whose-groove-tube-satirized-tv-dies-at-75.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/95ba16ea-eae7-564e-af73-8debc1759a17,"[('persons', 'Gillman, Neil (1933-2017)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Jews and Judaism'), ('subject', 'Rabbis'), ('organizations', 'Jewish Theological Seminary of America')]",2017-11-28T22:43:19+0000,https://www.nytimes.com/2017/11/28/obituaries/rabbi-neil-gillman-theologian-of-conservative-judaism-dies-at-84.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/ee44c027-ffea-5713-85a6-a5d2f595b86c,"[('persons', 'Shlakman, Vera (1909-2017)'), ('organizations', 'Queens College, City University of New York'), ('subject', 'Colleges and Universities'), ('subject', 'ACADEMIC FREEDOM'), ('subject', 'Fifth Amendment (US Constitution)'), ('subject', 'Communism (Theory and Philosophy)'), ('subject', 'Deaths (Obituaries)')]",2017-11-28T00:06:45+0000,https://www.nytimes.com/2017/11/27/obituaries/vera-shlakman-professor-fired-during-red-scare-dies-at-108.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/95528146-c1f8-5b1d-9d8d-0db964d94ee5,"[('persons', 'Cochran, Wayne (1939-2017)'), ('subject', 'Pop and Rock Music'), ('subject', 'Deaths (Obituaries)')]",2017-11-28T00:03:12+0000,https://www.nytimes.com/2017/11/27/obituaries/wayne-cochran-singer-with-high-energy-and-big-hair-dies-at-78.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/5892b949-22e7-5ad4-9b40-39bfa368a6a1,"[('persons', 'Moore, Warren Thomas (Pete) (1938-2017)'), ('organizations', 'Miracles (Music Group)'), ('persons', 'Robinson, Smokey'), ('organizations', 'Motown Records'), ('subject', 'Music'), ('subject', 'Deaths (Obituaries)')]",2017-11-26T16:36:51+0000,https://www.nytimes.com/2017/11/26/obituaries/pete-moore-an-original-miracle-and-co-writer-of-hits-dies-at-79.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/c577de0f-6cba-54c4-a07c-e2eb7cc348f7,"[('subject', 'Television'), ('creative_works', 'The Walking Dead (TV Program)')]",2017-11-27T03:04:01+0000,https://www.nytimes.com/2017/11/26/arts/television/the-walking-dead-recap-the-king-the-widow-and-rick.html,article,Culture,Arts,Television,Review
nyt://article/cb3793af-e229-5f26-a3fd-bf7dfbf44740,"[('persons', 'Salzman, Eric (1933-2017)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Music'), ('subject', 'Theater')]",2017-11-24T22:27:56+0000,https://www.nytimes.com/2017/11/24/obituaries/eric-salzman-composer-dead-championed-avant-garde.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/8b354a90-56b1-57cd-80c5-7ab918c8f614,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Two Thousand Eighteen'), ('persons', 'McCain, John'), ('persons', 'Bush, George'), ('persons', 'Bush, Barbara'), ('persons', 'Genest, Rick (1985-2018)'), ('persons', 'Bourdain, Anthony'), ('persons', 'Spade, Kate'), ('persons', 'Franklin, Aretha')]",2018-12-26T17:51:50+0000,https://www.nytimes.com/2018/12/26/obituaries/deaths-in-2018.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/60ffb965-2611-5678-83b3-b489607f4a45,"[('persons', 'YUAN MU'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Tiananmen Square (Beijing)'), ('subject', 'Demonstrations, Protests and Riots'), ('subject', 'Martial Law'), ('organizations', ""Chinese People's Political Consultative Conference""), ('organizations', 'Communist Party of China'), ('glocations', 'China')]",2018-12-24T08:41:31+0000,https://www.nytimes.com/2018/12/24/obituaries/yuan-mu-dead.html,article,Foreign,Obituaries,,Obituary (Obit)
nyt://article/fb329a2e-e63d-53b0-8ca6-555117445b98,"[('persons', 'Payton, Bre (1992-2018)'), ('subject', 'News and News Media'), ('organizations', 'Fox News Channel'), ('subject', 'Deaths (Obituaries)')]",2018-12-30T22:26:20+0000,https://www.nytimes.com/2018/12/30/obituaries/bre-payton-dead.html,article,Express,Obituaries,,Obituary (Obit)
nyt://article/64045f5e-190c-5d31-bca0-f6cc0d221a77,"[('persons', 'Redfield, Liza (1924-2018)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Theater'), ('subject', 'Women and Girls'), ('subject', 'Music'), ('creative_works', 'The Music Man (Play)')]",2018-12-29T00:51:04+0000,https://www.nytimes.com/2018/12/28/obituaries/liza-redfield-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/303e500b-380d-572a-8688-620fb7616d18,"[('persons', 'Whitfield, June (1925-2018)'), ('subject', 'Actors and Actresses'), ('subject', 'Television'), ('creative_works', 'ABSOLUTELY FABULOUS (TV PROGRAM)'), ('subject', 'Deaths (Obituaries)')]",2018-12-30T22:39:40+0000,https://www.nytimes.com/2018/12/30/obituaries/june-whitfield-dies-at-93.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/07d14431-dbc8-5708-8014-555973d5e1e8,"[('persons', 'SUAZO CORDOVA, ROBERTO'), ('glocations', 'Honduras'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Politics and Government')]",2018-12-23T21:57:00+0000,https://www.nytimes.com/2018/12/23/obituaries/roberto-suazo-cordova-dies-at-91.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/caded306-ae3d-5263-8738-98601290c249,"[('persons', ""O'Brien, David M (1951-2018)""), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Supreme Court (US)'), ('subject', 'Writing and Writers'), ('subject', 'Politics and Government'), ('organizations', 'University of Virginia')]",2018-12-28T23:56:56+0000,https://www.nytimes.com/2018/12/28/obituaries/david-m-obrien-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/a1030340-8de8-56c9-afba-be5387c5e4fc,"[('persons', 'Langton, Jane'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('glocations', 'New England States (US)')]",2018-12-26T22:03:10+0000,https://www.nytimes.com/2018/12/26/obituaries/jane-langton-dead.html,article,Culture,Obituaries,,Obituary (Obit)
nyt://article/2b16e050-6460-530a-8abe-f176b70693c3,"[('persons', 'GEISEL, AUDREY'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Geisel, Theodor Seuss'), ('subject', 'Books and Literature'), ('creative_works', 'The Cat in the Hat (Book)'), ('creative_works', 'How the Grinch Stole Christmas! (Book)')]",2018-12-22T22:03:04+0000,https://www.nytimes.com/2018/12/22/obituaries/audrey-geisel-dead.html,article,National,Obituaries,,Obituary (Obit)
